Latitude,Longitude,Test Elevation (ft),SPTN
47.26014163,-122.4143413,-49.8,74.0
47.26014163,-122.4143413,-52.3,90.0
47.26014163,-122.4143413,-54.8,44.0
47.26014163,-122.4143413,-57.3,32.0
47.275766,-122.4129227,12.0,3.0
47.275766,-122.4129227,9.5,6.0
47.275766,-122.4129227,7.0,7.0
47.275766,-122.4129227,2.0,13.0
47.275766,-122.4129227,-3.0,18.0
47.275766,-122.4129227,-8.0,18.0
47.275766,-122.4129227,-13.0,5.0
47.275766,-122.4129227,-18.0,20.0
47.275766,-122.4129227,-23.0,36.0
47.275766,-122.4129227,-28.0,18.0
47.275766,-122.4129227,-33.0,10.0
47.275766,-122.4129227,-38.0,20.0
47.275766,-122.4129227,-43.0,30.0
47.275766,-122.4129227,-48.0,18.0
47.275766,-122.4129227,-53.0,44.0
47.275766,-122.4129227,-58.0,30.0
47.275766,-122.4129227,-63.0,22.0
47.275766,-122.4129227,-68.0,70.0
47.275766,-122.4129227,-73.0,54.0
47.275766,-122.4129227,-78.0,50.0
47.275766,-122.4129227,-83.0,60.0
47.275766,-122.4129227,-88.0,46.0
47.275766,-122.4129227,-98.0,28.0
47.275766,-122.4129227,-103.0,18.0
47.2751586,-122.4116577,11.7,4.0
47.2751586,-122.4116577,6.699999999999999,6.0
47.2751586,-122.4116577,-0.3000000000000007,18.0
47.2751586,-122.4116577,-3.3000000000000007,2.0
47.2751586,-122.4116577,-8.3,2.0
47.2751586,-122.4116577,-15.3,23.0
47.2751586,-122.4116577,-18.3,23.0
47.2751586,-122.4116577,-23.3,18.0
47.2751586,-122.4116577,-28.3,40.0
47.2751586,-122.4116577,-38.3,48.0
47.2751586,-122.4116577,-43.3,33.0
47.2751586,-122.4116577,-48.3,17.0
47.2751586,-122.4116577,-53.3,38.0
47.2751586,-122.4116577,-58.3,58.0
47.2751586,-122.4116577,-63.3,46.0
47.2751586,-122.4116577,-68.3,50.0
47.2751586,-122.4116577,-73.3,30.0
47.2751586,-122.4116577,-78.3,50.0
47.2751586,-122.4116577,-83.3,40.0
47.2751586,-122.4116577,-88.3,30.0
47.2751586,-122.4116577,-93.3,60.0
47.2751586,-122.4116577,-98.3,50.0
47.2751586,-122.4116577,-103.3,40.0
47.2751586,-122.4116577,-108.3,54.0
47.2751586,-122.4116577,-113.3,32.0
47.2751586,-122.4116577,-118.3,30.0
47.2751586,-122.4116577,-123.3,40.0
47.27381459,-122.4101249,8.9,4.0
47.27381459,-122.4101249,5.9,18.0
47.27381459,-122.4101249,4.4,27.0
47.27381459,-122.4101249,1.9000000000000004,26.0
47.27381459,-122.4101249,-2.5999999999999996,40.0
47.27381459,-122.4101249,-7.6,45.0
47.27410044,-122.4093218,11.7,14.0
47.27410044,-122.4093218,6.699999999999999,22.0
47.27410044,-122.4093218,1.6999999999999993,12.0
47.27410044,-122.4093218,-3.3000000000000007,19.0
47.27410044,-122.4093218,-5.800000000000001,8.0
47.27410044,-122.4093218,-8.3,34.0
47.27410044,-122.4093218,-10.8,32.0
47.27410044,-122.4093218,-13.3,75.0
47.27410044,-122.4093218,-15.8,75.0
47.27410044,-122.4093218,-18.3,36.0
47.27410044,-122.4093218,-23.3,16.0
47.27410044,-122.4093218,-28.3,20.0
47.27410044,-122.4093218,-30.8,3.0
47.27410044,-122.4093218,-35.8,100.0
47.27410044,-122.4093218,-38.3,100.0
47.27410044,-122.4093218,-43.3,70.0
47.27410044,-122.4093218,-48.3,100.0
47.27410044,-122.4093218,-53.3,100.0
47.27410044,-122.4093218,-58.3,68.0
47.27410044,-122.4093218,-63.3,65.0
47.27410044,-122.4093218,-68.3,40.0
47.27410044,-122.4093218,-73.3,25.0
47.27410044,-122.4093218,-78.3,50.0
47.27410044,-122.4093218,-80.8,36.0
47.27410044,-122.4093218,-83.3,45.0
47.27714082,-122.4087083,13.1,11.0
47.27714082,-122.4087083,8.1,7.0
47.27714082,-122.4087083,3.0999999999999996,4.0
47.27714082,-122.4087083,-1.9000000000000004,4.0
47.27714082,-122.4087083,-6.9,25.0
47.27714082,-122.4087083,-11.9,45.0
47.27714082,-122.4087083,-16.9,6.0
47.27714082,-122.4087083,-21.9,18.0
47.27908541,-122.4084782,12.8,21.0
47.27908541,-122.4084782,10.3,15.0
47.27908541,-122.4084782,7.800000000000001,6.0
47.27908541,-122.4084782,5.300000000000001,8.0
47.27908541,-122.4084782,2.8000000000000007,8.0
47.27908541,-122.4084782,0.3000000000000007,5.0
47.27908541,-122.4084782,-2.1999999999999993,5.0
47.27908541,-122.4084782,-4.699999999999999,5.0
47.27908541,-122.4084782,-7.199999999999999,6.0
47.27908541,-122.4084782,-9.7,21.0
47.27908541,-122.4084782,-12.2,23.0
47.27908541,-122.4084782,-14.7,26.0
47.27908541,-122.4084782,-17.2,4.0
47.27908541,-122.4084782,-19.7,23.0
47.27908541,-122.4084782,-22.2,32.0
47.27908541,-122.4084782,-24.7,41.0
47.27908541,-122.4084782,-27.2,6.0
47.27908541,-122.4084782,-29.7,30.0
47.27908541,-122.4084782,-32.2,33.0
47.27908541,-122.4084782,-34.7,37.0
47.27945597,-122.4082299,13.9,6.0
47.27945597,-122.4082299,11.4,18.0
47.27945597,-122.4082299,8.899999999999999,18.0
47.27945597,-122.4082299,6.399999999999999,16.0
47.27945597,-122.4082299,3.8999999999999986,9.0
47.27945597,-122.4082299,1.3999999999999986,10.0
47.27945597,-122.4082299,-1.1000000000000014,4.0
47.27945597,-122.4082299,-3.6000000000000014,6.0
47.27945597,-122.4082299,-6.100000000000001,14.0
47.27945597,-122.4082299,-8.600000000000001,24.0
47.27945597,-122.4082299,-11.1,20.0
47.27945597,-122.4082299,-13.6,15.0
47.27945597,-122.4082299,-16.1,8.0
47.27945597,-122.4082299,-18.6,27.0
47.27945597,-122.4082299,-21.1,33.0
47.27945597,-122.4082299,-23.6,26.0
47.27945597,-122.4082299,-26.1,22.0
47.27945597,-122.4082299,-28.6,42.0
47.27945597,-122.4082299,-31.1,25.0
47.27945597,-122.4082299,-33.6,29.0
47.27749006,-122.4080256,13.7,9.0
47.27749006,-122.4080256,8.7,9.0
47.27749006,-122.4080256,3.6999999999999993,6.0
47.27749006,-122.4080256,-1.3000000000000007,4.0
47.27749006,-122.4080256,-6.300000000000001,6.0
47.27749006,-122.4080256,-11.3,20.0
47.27749006,-122.4080256,-16.3,4.0
47.27749006,-122.4080256,-21.3,2.0
47.27749006,-122.4080256,-28.3,9.0
47.27749006,-122.4080256,-31.3,15.0
47.27749006,-122.4080256,-36.3,45.0
47.27718972,-122.4079198,13.0,10.0
47.27718972,-122.4079198,8.0,10.0
47.27718972,-122.4079198,3.0,6.0
47.27718972,-122.4079198,-2.0,4.0
47.27718972,-122.4079198,-9.0,7.0
47.27718972,-122.4079198,-12.0,24.0
47.27718972,-122.4079198,-17.0,28.0
47.27685152,-122.4078299,12.9,29.0
47.27685152,-122.4078299,7.9,25.0
47.27685152,-122.4078299,2.9000000000000004,20.0
47.27685152,-122.4078299,-2.0999999999999996,6.0
47.27685152,-122.4078299,-7.1,50.0
47.27685152,-122.4078299,-12.1,38.0
47.27929109,-122.4078894,13.6,19.0
47.27929109,-122.4078894,11.1,12.0
47.27929109,-122.4078894,8.6,13.0
47.27929109,-122.4078894,6.1,9.0
47.27929109,-122.4078894,3.5999999999999996,7.0
47.27929109,-122.4078894,1.0999999999999996,4.0
47.27929109,-122.4078894,-1.4000000000000004,4.0
47.27929109,-122.4078894,-3.9,8.0
47.27929109,-122.4078894,-6.4,14.0
47.27929109,-122.4078894,-8.9,19.0
47.27929109,-122.4078894,-11.4,5.0
47.27929109,-122.4078894,-13.9,20.0
47.27929109,-122.4078894,-16.4,67.0
47.27929109,-122.4078894,-18.9,23.0
47.27929109,-122.4078894,-21.4,42.0
47.27929109,-122.4078894,-23.9,33.0
47.27929109,-122.4078894,-26.4,24.0
47.27929109,-122.4078894,-28.9,43.0
47.27929109,-122.4078894,-31.4,46.0
47.27929109,-122.4078894,-33.9,15.0
47.27968225,-122.4078465,14.2,13.0
47.27968225,-122.4078465,12.2,10.0
47.27968225,-122.4078465,10.2,10.0
47.27968225,-122.4078465,7.199999999999999,8.0
47.27968225,-122.4078465,4.199999999999999,12.0
47.27968225,-122.4078465,2.1999999999999993,11.0
47.27968225,-122.4078465,-0.3000000000000007,5.0
47.27968225,-122.4078465,-2.3000000000000007,7.0
47.27968225,-122.4078465,-5.800000000000001,20.0
47.27968225,-122.4078465,-7.800000000000001,27.0
47.27968225,-122.4078465,-9.8,35.0
47.27968225,-122.4078465,-11.8,30.0
47.27968225,-122.4078465,-15.8,6.0
47.27968225,-122.4078465,-17.8,41.0
47.27968225,-122.4078465,-20.8,22.0
47.27968225,-122.4078465,-23.3,8.0
47.27968225,-122.4078465,-25.8,19.0
47.27968225,-122.4078465,-28.3,22.0
47.27968225,-122.4078465,-30.8,5.0
47.27968225,-122.4078465,-32.8,25.0
47.27968225,-122.4078465,-35.8,18.0
47.27968225,-122.4078465,-37.8,7.0
47.27968225,-122.4078465,-40.8,7.0
47.27968225,-122.4078465,-42.8,9.0
47.27968225,-122.4078465,-45.8,17.0
47.27968225,-122.4078465,-47.8,14.0
47.27968225,-122.4078465,-50.8,34.0
47.27968225,-122.4078465,-52.8,14.0
47.27968225,-122.4078465,-55.8,49.0
47.27968225,-122.4078465,-57.8,37.0
47.27968225,-122.4078465,-60.8,18.0
47.27968225,-122.4078465,-62.8,31.0
47.27968225,-122.4078465,-65.8,6.0
47.27968225,-122.4078465,-67.8,12.0
47.27968225,-122.4078465,-70.8,38.0
47.27968225,-122.4078465,-72.8,45.0
47.27968225,-122.4078465,-75.8,72.0
47.27968225,-122.4078465,-77.8,53.0
47.27968225,-122.4078465,-80.8,75.0
47.27968225,-122.4078465,-83.8,11.0
47.27968225,-122.4078465,-86.8,36.0
47.27968225,-122.4078465,-88.8,20.0
47.27968225,-122.4078465,-90.8,42.0
47.27968225,-122.4078465,-94.8,50.0
47.27968225,-122.4078465,-96.8,50.0
47.27968225,-122.4078465,-98.8,50.0
47.27968225,-122.4078465,-100.8,54.0
47.27968225,-122.4078465,-102.8,21.0
47.27968225,-122.4078465,-104.8,55.0
47.27968225,-122.4078465,-107.8,39.0
47.27968225,-122.4078465,-110.8,37.0
47.27968225,-122.4078465,-112.8,35.0
47.27968225,-122.4078465,-115.8,9.0
47.27968225,-122.4078465,-117.8,14.0
47.27968225,-122.4078465,-122.8,32.0
47.27968225,-122.4078465,-125.8,31.0
47.27968225,-122.4078465,-127.8,13.0
47.27968225,-122.4078465,-129.8,16.0
47.27968225,-122.4078465,-132.8,14.0
47.27968225,-122.4078465,-135.8,14.0
47.27968225,-122.4078465,-137.8,17.0
47.27968225,-122.4078465,-139.8,17.0
47.27968225,-122.4078465,-142.8,30.0
47.27968225,-122.4078465,-144.8,27.0
47.27968225,-122.4078465,-146.8,35.0
47.27968225,-122.4078465,-149.8,26.0
47.27968225,-122.4078465,-152.8,30.0
47.27968225,-122.4078465,-154.8,27.0
47.27968225,-122.4078465,-157.8,32.0
47.27968225,-122.4078465,-159.8,23.0
47.27968225,-122.4078465,-162.8,21.0
47.27870935,-122.4070744,12.2,16.0
47.27870935,-122.4070744,9.7,5.0
47.27870935,-122.4070744,7.199999999999999,15.0
47.27870935,-122.4070744,4.699999999999999,15.0
47.27870935,-122.4070744,2.1999999999999993,18.0
47.27870935,-122.4070744,-0.3000000000000007,4.0
47.27870935,-122.4070744,-2.8000000000000007,8.0
47.27870935,-122.4070744,-5.300000000000001,18.0
47.27870935,-122.4070744,-7.800000000000001,28.0
47.27870935,-122.4070744,-10.3,28.0
47.27870935,-122.4070744,-12.8,11.0
47.27870935,-122.4070744,-15.3,24.0
47.27870935,-122.4070744,-17.8,31.0
47.27870935,-122.4070744,-20.3,31.0
47.27870935,-122.4070744,-22.8,21.0
47.27870935,-122.4070744,-25.3,6.0
47.27870935,-122.4070744,-27.8,8.0
47.27870935,-122.4070744,-30.3,21.0
47.27870935,-122.4070744,-32.8,26.0
47.28126695,-122.4068154,10.1,8.0
47.28126695,-122.4068154,7.6,12.0
47.28126695,-122.4068154,5.6,0.0
47.28126695,-122.4068154,2.5999999999999996,12.0
47.28126695,-122.4068154,0.0999999999999996,11.0
47.28126695,-122.4068154,-2.4000000000000004,8.0
47.28126695,-122.4068154,-4.9,4.0
47.28126695,-122.4068154,-7.4,6.0
47.28126695,-122.4068154,-9.9,13.0
47.28126695,-122.4068154,-12.4,5.0
47.28126695,-122.4068154,-14.9,4.0
47.28126695,-122.4068154,-17.4,3.0
47.28126695,-122.4068154,-19.9,27.0
47.28126695,-122.4068154,-22.4,29.0
47.28126695,-122.4068154,-24.9,75.0
47.28126695,-122.4068154,-27.4,35.0
47.28126695,-122.4068154,-29.9,10.0
47.28126695,-122.4068154,-32.4,35.0
47.28126695,-122.4068154,-34.9,36.0
47.28126695,-122.4068154,-37.4,42.0
47.27547403,-122.4065346,4.699999999999999,21.0
47.27547403,-122.4065346,-0.3000000000000007,25.0
47.27547403,-122.4065346,-5.300000000000001,15.0
47.27547403,-122.4065346,-10.3,28.0
47.27547403,-122.4065346,-15.3,18.0
47.27547403,-122.4065346,-20.8,15.0
47.27547403,-122.4065346,-25.8,24.0
47.27547403,-122.4065346,-30.8,38.0
47.27547403,-122.4065346,-43.3,25.0
47.27547403,-122.4065346,-47.3,21.0
47.27547403,-122.4065346,-51.3,35.0
47.27547403,-122.4065346,-55.8,29.0
47.27547403,-122.4065346,-59.8,24.0
47.27547403,-122.4065346,-64.3,27.0
47.27547403,-122.4065346,-69.3,27.0
47.27547403,-122.4065346,-72.3,18.0
47.27547403,-122.4065346,-78.3,21.0
47.27547403,-122.4065346,-82.3,20.0
47.27547403,-122.4065346,-87.3,64.0
47.27547403,-122.4065346,-91.8,70.0
47.28074979,-122.4065072,12.6,3.0
47.28074979,-122.4065072,10.1,10.0
47.28074979,-122.4065072,7.6,13.0
47.28074979,-122.4065072,5.1,7.0
47.28074979,-122.4065072,2.5999999999999996,9.0
47.28074979,-122.4065072,0.0999999999999996,9.0
47.28074979,-122.4065072,-2.4000000000000004,6.0
47.28074979,-122.4065072,-4.9,7.0
47.28074979,-122.4065072,-7.4,26.0
47.28074979,-122.4065072,-9.9,6.0
47.28074979,-122.4065072,-12.4,5.0
47.28074979,-122.4065072,-14.9,30.0
47.28074979,-122.4065072,-17.4,69.0
47.28074979,-122.4065072,-19.9,51.0
47.28074979,-122.4065072,-22.4,28.0
47.28074979,-122.4065072,-24.9,42.0
47.28074979,-122.4065072,-27.4,41.0
47.28074979,-122.4065072,-29.9,37.0
47.28074979,-122.4065072,-32.4,45.0
47.28074979,-122.4065072,-34.9,59.0
47.28074979,-122.4065072,-37.4,58.0
47.28074979,-122.4065072,-39.9,47.0
47.28074979,-122.4065072,-42.4,40.0
47.28074979,-122.4065072,-44.9,36.0
47.28074979,-122.4065072,-47.4,31.0
47.28074979,-122.4065072,-49.9,36.0
47.28074979,-122.4065072,-52.4,41.0
47.28074979,-122.4065072,-54.9,24.0
47.28074979,-122.4065072,-57.4,46.0
47.28074979,-122.4065072,-59.9,17.0
47.28074979,-122.4065072,-62.4,33.0
47.28074979,-122.4065072,-64.9,37.0
47.28074979,-122.4065072,-67.4,45.0
47.28074979,-122.4065072,-69.9,29.0
47.28074979,-122.4065072,-72.4,34.0
47.28074979,-122.4065072,-74.9,38.0
47.28074979,-122.4065072,-77.4,48.0
47.28074979,-122.4065072,-79.9,40.0
47.28074979,-122.4065072,-82.4,18.0
47.28074979,-122.4065072,-84.9,17.0
47.28136148,-122.4063039,11.6,19.0
47.28136148,-122.4063039,9.1,5.0
47.28136148,-122.4063039,6.6,13.0
47.28136148,-122.4063039,4.1,16.0
47.28136148,-122.4063039,1.5999999999999996,19.0
47.28136148,-122.4063039,-0.9000000000000004,11.0
47.28136148,-122.4063039,-3.4000000000000004,10.0
47.28136148,-122.4063039,-5.9,16.0
47.28136148,-122.4063039,-8.4,9.0
47.28136148,-122.4063039,-10.9,2.0
47.28136148,-122.4063039,-13.4,35.0
47.28136148,-122.4063039,-15.9,37.0
47.28136148,-122.4063039,-18.4,32.0
47.28136148,-122.4063039,-20.9,33.0
47.28136148,-122.4063039,-23.4,45.0
47.28136148,-122.4063039,-25.9,24.0
47.28136148,-122.4063039,-28.4,36.0
47.28136148,-122.4063039,-30.9,59.0
47.28136148,-122.4063039,-33.4,12.0
47.27991777,-122.4062137,13.6,16.0
47.27991777,-122.4062137,11.1,12.0
47.27991777,-122.4062137,8.600000000000001,7.0
47.27991777,-122.4062137,6.100000000000001,10.0
47.27991777,-122.4062137,3.6000000000000014,8.0
47.27991777,-122.4062137,1.1000000000000014,5.0
47.27991777,-122.4062137,-1.3999999999999986,5.0
47.27991777,-122.4062137,-3.8999999999999986,16.0
47.27991777,-122.4062137,-6.399999999999999,18.0
47.27991777,-122.4062137,-8.899999999999999,44.0
47.27991777,-122.4062137,-11.4,10.0
47.27991777,-122.4062137,-13.9,28.0
47.27991777,-122.4062137,-16.4,58.0
47.27991777,-122.4062137,-18.9,37.0
47.27991777,-122.4062137,-21.4,43.0
47.27991777,-122.4062137,-23.9,39.0
47.27991777,-122.4062137,-26.4,44.0
47.27991777,-122.4062137,-28.9,11.0
47.27991777,-122.4062137,-31.4,22.0
47.27991777,-122.4062137,-33.9,34.0
47.27541417,-122.4059668,6.1,10.0
47.27541417,-122.4059668,1.0999999999999996,5.0
47.27541417,-122.4059668,-3.9,8.0
47.27541417,-122.4059668,-8.9,11.0
47.27541417,-122.4059668,-13.9,20.0
47.27541417,-122.4059668,-18.9,24.0
47.27541417,-122.4059668,-23.9,22.0
47.27541417,-122.4059668,-28.9,75.0
47.27541417,-122.4059668,-33.9,50.0
47.27541417,-122.4059668,-38.9,42.0
47.27541417,-122.4059668,-43.9,38.0
47.27541417,-122.4059668,-48.9,48.0
47.27541417,-122.4059668,-53.9,60.0
47.27541417,-122.4059668,-58.9,10.0
47.27541417,-122.4059668,-63.9,10.0
47.27541417,-122.4059668,-68.9,55.0
47.27541417,-122.4059668,-73.9,75.0
47.28096371,-122.4061561,11.7,22.0
47.28096371,-122.4061561,9.2,17.0
47.28096371,-122.4061561,6.699999999999999,14.0
47.28096371,-122.4061561,4.199999999999999,12.0
47.28096371,-122.4061561,1.6999999999999993,9.0
47.28096371,-122.4061561,-0.8000000000000007,7.0
47.28096371,-122.4061561,-3.3000000000000007,10.0
47.28096371,-122.4061561,-5.800000000000001,15.0
47.28096371,-122.4061561,-8.3,23.0
47.28096371,-122.4061561,-10.8,9.0
47.28096371,-122.4061561,-13.3,43.0
47.28096371,-122.4061561,-15.8,63.0
47.28096371,-122.4061561,-18.3,22.0
47.28096371,-122.4061561,-20.8,16.0
47.28096371,-122.4061561,-23.3,55.0
47.28096371,-122.4061561,-25.8,40.0
47.28096371,-122.4061561,-28.3,30.0
47.28096371,-122.4061561,-30.8,41.0
47.28096371,-122.4061561,-33.3,38.0
47.27504546,-122.405778,7.300000000000001,3.0
47.27504546,-122.405778,0.3000000000000007,20.0
47.27504546,-122.405778,-5.199999999999999,32.0
47.27504546,-122.405778,-10.2,30.0
47.27504546,-122.405778,-15.2,22.0
47.27504546,-122.405778,-20.2,24.0
47.27504546,-122.405778,-26.2,55.0
47.27504546,-122.405778,-32.2,26.0
47.27504546,-122.405778,-39.2,11.0
47.27504546,-122.405778,-44.7,32.0
47.27504546,-122.405778,-50.2,40.0
47.27504546,-122.405778,-55.2,24.0
47.27504546,-122.405778,-60.2,42.0
47.27504546,-122.405778,-65.2,32.0
47.27504546,-122.405778,-69.2,9.0
47.27504546,-122.405778,-72.7,20.0
47.27504546,-122.405778,-77.7,20.0
47.27504546,-122.405778,-82.2,20.0
47.27504546,-122.405778,-86.2,14.0
47.27504546,-122.405778,-90.2,20.0
47.27812145,-122.4056572,13.1,12.0
47.27812145,-122.4056572,11.1,10.0
47.27812145,-122.4056572,8.6,13.0
47.27812145,-122.4056572,6.1,12.0
47.27812145,-122.4056572,3.5999999999999996,10.0
47.27812145,-122.4056572,1.5999999999999996,9.0
47.27812145,-122.4056572,-0.4000000000000003,6.0
47.27812145,-122.4056572,-3.4000000000000004,2.0
47.27812145,-122.4056572,-6.4,33.0
47.27812145,-122.4056572,-8.9,23.0
47.27812145,-122.4056572,-11.4,37.0
47.27812145,-122.4056572,-13.9,58.0
47.27812145,-122.4056572,-16.4,7.0
47.27812145,-122.4056572,-19.4,3.0
47.27812145,-122.4056572,-21.9,16.0
47.27812145,-122.4056572,-23.9,9.0
47.27812145,-122.4056572,-26.4,18.0
47.27812145,-122.4056572,-28.9,91.0
47.27812145,-122.4056572,-31.4,66.0
47.27812145,-122.4056572,-33.9,101.0
47.27812145,-122.4056572,-36.4,73.0
47.27812145,-122.4056572,-38.9,81.0
47.27812145,-122.4056572,-58.9,72.0
47.27812145,-122.4056572,-66.4,70.0
47.27812145,-122.4056572,-68.9,55.0
47.28062213,-122.4056367,13.7,17.0
47.28062213,-122.4056367,11.2,14.0
47.28062213,-122.4056367,8.7,11.0
47.28062213,-122.4056367,6.199999999999999,11.0
47.28062213,-122.4056367,3.6999999999999993,8.0
47.28062213,-122.4056367,1.1999999999999993,16.0
47.28062213,-122.4056367,-1.3000000000000007,11.0
47.28062213,-122.4056367,-3.8000000000000007,14.0
47.28062213,-122.4056367,-6.300000000000001,36.0
47.28062213,-122.4056367,-8.8,7.0
47.28062213,-122.4056367,-11.3,14.0
47.28062213,-122.4056367,-13.8,21.0
47.28062213,-122.4056367,-16.3,21.0
47.28062213,-122.4056367,-18.8,53.0
47.28062213,-122.4056367,-21.3,43.0
47.28062213,-122.4056367,-26.3,28.0
47.28062213,-122.4056367,-28.8,45.0
47.28062213,-122.4056367,-31.3,12.0
47.2796363,-122.4054644,13.0,10.0
47.2796363,-122.4054644,11.0,11.0
47.2796363,-122.4054644,9.5,10.0
47.2796363,-122.4054644,6.5,9.0
47.2796363,-122.4054644,4.5,12.0
47.2796363,-122.4054644,1.5,13.0
47.2796363,-122.4054644,-0.5,7.0
47.2796363,-122.4054644,-3.5,21.0
47.2796363,-122.4054644,-6.5,36.0
47.2796363,-122.4054644,-8.5,31.0
47.2796363,-122.4054644,-13.5,34.0
47.2796363,-122.4054644,-16.5,36.0
47.2796363,-122.4054644,-18.5,25.0
47.2796363,-122.4054644,-20.5,32.0
47.2796363,-122.4054644,-23.5,36.0
47.2796363,-122.4054644,-30.5,38.0
47.2796363,-122.4054644,-33.5,32.0
47.28090942,-122.4054938,11.9,16.0
47.28090942,-122.4054938,9.4,10.0
47.28090942,-122.4054938,6.9,9.0
47.28090942,-122.4054938,4.4,9.0
47.28090942,-122.4054938,1.9000000000000004,12.0
47.28090942,-122.4054938,-0.5999999999999996,9.0
47.28090942,-122.4054938,-3.0999999999999996,8.0
47.28090942,-122.4054938,-5.6,9.0
47.28090942,-122.4054938,-8.1,18.0
47.28090942,-122.4054938,-13.1,18.0
47.28090942,-122.4054938,-15.6,22.0
47.28090942,-122.4054938,-18.1,20.0
47.28090942,-122.4054938,-20.6,32.0
47.28090942,-122.4054938,-23.1,52.0
47.28090942,-122.4054938,-25.6,45.0
47.28090942,-122.4054938,-28.1,62.0
47.28090942,-122.4054938,-30.6,45.0
47.28090942,-122.4054938,-33.1,49.0
47.28090942,-122.4054938,-35.6,36.0
47.28090942,-122.4054938,-38.1,17.0
47.28090942,-122.4054938,-40.6,5.0
47.28090942,-122.4054938,-43.1,10.0
47.28090942,-122.4054938,-45.6,10.0
47.28090942,-122.4054938,-48.1,14.0
47.28090942,-122.4054938,-50.6,13.0
47.28090942,-122.4054938,-53.1,23.0
47.28090942,-122.4054938,-55.6,22.0
47.28090942,-122.4054938,-58.1,14.0
47.28090942,-122.4054938,-60.6,33.0
47.28090942,-122.4054938,-63.1,42.0
47.28090942,-122.4054938,-65.6,33.0
47.28090942,-122.4054938,-68.1,14.0
47.28090942,-122.4054938,-70.6,46.0
47.28090942,-122.4054938,-73.1,33.0
47.28090942,-122.4054938,-75.6,48.0
47.28090942,-122.4054938,-78.1,76.0
47.27464924,-122.4050714,4.199999999999999,9.0
47.27464924,-122.4050714,-0.8000000000000007,10.0
47.27464924,-122.4050714,-5.800000000000001,26.0
47.27464924,-122.4050714,-10.8,26.0
47.27464924,-122.4050714,-16.8,20.0
47.27464924,-122.4050714,-21.8,22.0
47.27464924,-122.4050714,-28.8,32.0
47.27464924,-122.4050714,-34.8,80.0
47.27464924,-122.4050714,-39.8,26.0
47.27464924,-122.4050714,-45.8,26.0
47.27464924,-122.4050714,-51.3,32.0
47.27464924,-122.4050714,-55.8,30.0
47.27464924,-122.4050714,-60.8,32.0
47.27464924,-122.4050714,-65.3,30.0
47.27464924,-122.4050714,-69.8,34.0
47.27464924,-122.4050714,-74.3,18.0
47.27464924,-122.4050714,-78.8,28.0
47.27464924,-122.4050714,-82.8,30.0
47.27464924,-122.4050714,-86.8,36.0
47.27953405,-122.4050438,12.9,8.0
47.27953405,-122.4050438,10.4,11.0
47.27953405,-122.4050438,7.9,11.0
47.27953405,-122.4050438,5.4,37.0
47.27953405,-122.4050438,-2.0999999999999996,25.0
47.27953405,-122.4050438,-4.6,14.0
47.27953405,-122.4050438,-7.1,29.0
47.27953405,-122.4050438,-9.6,28.0
47.27953405,-122.4050438,-12.1,69.0
47.27953405,-122.4050438,-14.6,38.0
47.27953405,-122.4050438,-17.1,68.0
47.27953405,-122.4050438,-19.6,33.0
47.27953405,-122.4050438,-22.1,39.0
47.27953405,-122.4050438,-24.6,35.0
47.27953405,-122.4050438,-27.6,50.0
47.27953405,-122.4050438,-29.6,71.0
47.27953405,-122.4050438,-32.6,64.0
47.2807012,-122.4049737,12.7,8.0
47.2807012,-122.4049737,10.2,14.0
47.2807012,-122.4049737,7.699999999999999,15.0
47.2807012,-122.4049737,5.199999999999999,6.0
