Latitude,Longitude,Midpoint Elevation (ft),Lithology
47.56606867,-122.3297658,-14.3,Sandy silt
47.56606867,-122.3297658,-24.3,Sand
47.56606867,-122.3297658,-34.8,Silty sand
47.56606867,-122.3297658,-40.55,Sand
47.6064684,-122.309097,333.45,Silty sand
47.6064684,-122.309097,301.80000038000003,Silty sand
47.52821061,-122.2213429,31.349999905,Undefined
47.52832652,-122.2214879,50.5,Undefined
47.52833979,-122.2215242,52.4,Undefined
47.74413854,-122.0802945,227.65,Sandy gravel
47.74413854,-122.0802945,221.9,Sandy gravel
47.74424268,-122.0782229,228.2,Sandy gravel
47.74424268,-122.0782229,222.45,Sand
47.7452696,-122.0783098,233.0,Sandy gravel
47.7452696,-122.0783098,226.0,Gravelly sand
47.62106446,-122.1895048,176.65,Fill
47.62106446,-122.1895048,149.4,Silt
47.62143421,-122.166661,142.525,Silty sand
47.61717559,-122.1933765,164.949999994,Silty sand
47.61713233,-122.1911082,142.049999994,Fill
47.61713233,-122.1911082,90.69999999999999,Silty sand
47.63767157,-122.1963053,81.35,Silt
47.6378805,-122.1963401,73.1,Fill
47.6378805,-122.1963401,56.099999999999994,Clayey silt
47.63822502,-122.1968722,65.0,Fill
47.63822502,-122.1968722,43.5,Sandy gravel
47.6379203,-122.1968766,64.5,Fill
47.6379203,-122.1968766,45.75,Sandy gravel
47.63779415,-122.1957317,74.575,Sandy gravel
47.63752791,-122.1957091,85.8,Silty clay
47.61515639,-122.1929921,165.5,Topsoil / vegetation
47.61515639,-122.1929921,154.5,Silty sand
47.61515639,-122.1929921,134.0,Sandy gravel
47.61515639,-122.1929921,119.5,Silty sand
47.61515639,-122.1929921,109.0,Sand
47.61515639,-122.1929921,100.0,Sand
47.61515639,-122.1929921,82.0,Sandy silt
47.61461511,-122.1929793,167.15,Topsoil / vegetation
47.61461511,-122.1929793,158.65,Silty sand
47.61461511,-122.1929793,139.4,Sandy gravel
47.61461511,-122.1929793,125.4,Sand
47.61461511,-122.1929793,94.15,Silty sand
47.61402289,-122.1929913,129.6,Silty sand
47.61402289,-122.1929913,75.85,Clayey silt
47.61402261,-122.1921905,118.7,Silty sand
47.61402261,-122.1921905,110.2,Sandy gravel
47.61402261,-122.1921905,95.2,Clayey silt
47.61402261,-122.1921905,74.7,Sandy silt
47.61402261,-122.1921905,59.7,Silty sand
47.61402261,-122.1921905,52.2,Clayey silt
47.61461217,-122.1921564,121.5,Silty sand
47.61461217,-122.1921564,92.5,Silt
47.61461217,-122.1921564,65.5,Sand
47.61517415,-122.1921786,130.0,Silty sand
47.61517415,-122.1921786,80.5,Silty sand
47.61516494,-122.1913776,113.55,Silty sand
47.61460872,-122.1913687,103.7,Silty sand
47.61460872,-122.1913687,92.2,Sandy silt
47.61402283,-122.1913545,100.4,Silty sand
47.61402283,-122.1913545,83.9,Silty sand
47.6144426,-122.1931806,144.15,Silty sand
47.6144426,-122.1931806,131.9,Sand
47.67680613,-122.2055894,24.7,Gravelly sand
47.67680613,-122.2055894,21.7,Silty clay
47.67680613,-122.2055894,12.7,Clayey silt
47.67680613,-122.2055894,8.7,Sand
47.67680613,-122.2055894,4.449999999999999,Sand
47.67675655,-122.2050733,27.4,Undefined
47.67675655,-122.2050733,23.9,Sandy silt
47.67675655,-122.2050733,13.4,Gravelly sand
47.67675655,-122.2050733,7.8999999999999995,Sandy silt
47.67675655,-122.2050733,4.149999999999999,Clay
47.67686402,-122.2053332,23.7,Gravelly sand
47.67686402,-122.2053332,20.2,Silty clay
47.67686402,-122.2053332,13.45,Gravelly sand
47.67686402,-122.2053332,9.95,Silty sand
47.67681474,-122.2051633,23.8,Gravelly sand
47.67681474,-122.2051633,18.8,Silty clay
47.67681474,-122.2051633,13.8,Sand
47.67681474,-122.2051633,10.05,Silty sand
47.67686106,-122.2052917,19.7,Silty sand
47.67686106,-122.2052917,5.199999999999999,Sandy silt
47.67686106,-122.2052917,0.14999980999999885,Silty sand
47.67670045,-122.2055737,25.1,Fill
47.67670045,-122.2055737,19.6,Peat
47.67670045,-122.2055737,14.100000000000001,Sand
47.67676566,-122.2055494,25.2,Fill
47.67676566,-122.2055494,19.7,Peat
47.67676566,-122.2055494,14.2,Sand
47.6766974,-122.2050899,25.3,Fill
47.6766974,-122.2050899,15.8,Sand
47.67676181,-122.2052021,25.8,Fill
47.67676181,-122.2052021,20.3,Peat
47.67676181,-122.2052021,15.3,Sand
47.67679089,-122.2051255,25.7,Fill
47.67679089,-122.2051255,20.2,Peat
47.67679089,-122.2051255,14.7,Sand
47.67613396,-122.2064561,25.950000000000003,Sand
47.67613396,-122.2064561,18.200000000000003,Silt
47.67613396,-122.2064561,10.950000000000003,Sand
47.67635718,-122.2068157,27.5,Silt
47.67635718,-122.2068157,16.5,Sand
47.67658016,-122.2065409,26.300000095499996,Peat
47.67658016,-122.2065409,22.4,Sand
47.67658016,-122.2065409,17.4,Silt
47.67658016,-122.2065409,12.4,Sand
47.67658016,-122.2065409,7.8999999999999995,Clayey silt
47.70258,-122.2231348,24.8,Gravelly clay
47.70258,-122.2231348,23.3,Sandy clay
47.70258,-122.2231348,11.3,Sand
47.70258,-122.2231348,-4.449999999999999,Silt
47.70258,-122.2231348,-20.700000000000003,Volcanic ash
47.65272306,-122.3123823,65.825,Fill
47.65272306,-122.3123823,62.075,Fill
47.65272306,-122.3123823,58.2,Fill
47.65272306,-122.3123823,34.95,Sand
47.65272306,-122.3123823,26.950000000000003,Silty gravel
47.65272306,-122.3123823,24.575000000000003,Silty sand
47.65272306,-122.3123823,21.950000000000003,Sand
47.65272306,-122.3123823,19.450000000000003,Sand
47.65226298,-122.3124283,16.625,Fill
47.65226298,-122.3124283,13.875,Fill
47.65226298,-122.3124283,7.75,Silty sand
47.65226298,-122.3124283,-12.625,Sand
47.65226298,-122.3124283,-16.5,Silt
47.65226298,-122.3124283,-31.125,Sand
47.65205126,-122.3125743,37.6499999985,Silty sand
47.65267253,-122.3125708,51.049999998500006,Silty sand
47.55785283,-122.318728,167.1,Silty sand
47.55785283,-122.318728,161.1,Silt
47.55785283,-122.318728,154.35,Sedimentary bedrock
47.55784689,-122.3194135,163.75,Silt
47.55784689,-122.3194135,158.5,Silty sand
47.55784689,-122.3194135,153.25,Silt
47.55784689,-122.3194135,149.75,Sedimentary bedrock
47.5582564,-122.3194063,169.4,Silt
47.5582564,-122.3194063,161.15,Silt
47.55844573,-122.319019,167.15,Silty sand
47.55844573,-122.319019,161.15,Silt
47.55844573,-122.319019,156.9,Sedimentary bedrock
47.55838142,-122.318412,166.35,Sand
47.55838142,-122.318412,163.1,Silt
47.55838142,-122.318412,159.35,Sedimentary bedrock
47.61828551,-122.3534201,96.249999994,Silty sand
47.61828551,-122.3534201,88.9,Silt
47.61828551,-122.3534201,79.4,Silty sand
47.61837571,-122.3535556,92.249999994,Silty sand
47.61837571,-122.3535556,76.9,Silt
47.61837268,-122.3538061,76.8,Sandy silt
47.61817609,-122.353536,71.35000038,Silt
47.61837494,-122.353364,87.54999962000001,Sandy silt
47.61832254,-122.3533664,95.749999994,Sand
47.61832254,-122.3533664,83.4,Silt
47.61832254,-122.3533664,73.15,Sand
47.61832151,-122.3536114,91.675,Sand
47.61832151,-122.3536114,73.8,Silt
47.61825266,-122.3533302,89.9,Silt
47.61825266,-122.3533302,77.65,Silty sand
47.61841374,-122.3534992,92.85,Silty sand
47.61841374,-122.3534992,85.449999905,Silt
47.6184554,-122.3536935,93.475,Sand
47.6184554,-122.3536935,84.35,Fill
47.61826686,-122.3535152,94.175,Silt
47.61826686,-122.3535152,90.55,Silty sand
47.61826686,-122.3535152,85.55,Silt
47.61826686,-122.3535152,79.3,Silty sand
47.61826686,-122.3535152,74.05,Silt
47.61830909,-122.3538153,88.35,Silty sand
47.61830909,-122.3538153,77.1,Sandy silt
47.61830909,-122.3538153,58.599999999999994,Sandy silt
47.61830909,-122.3538153,49.349999999999994,Sand
47.61830909,-122.3538153,44.349999999999994,Silty sand
47.61822645,-122.3536755,90.849999994,Sand
47.61822645,-122.3536755,68.5,Silt
47.61822645,-122.3536755,45.5,Sand
47.61822645,-122.3536755,41.0,Sand
47.60437269,-122.3311497,117.7,Fill
47.60437269,-122.3311497,102.95,Silty clay
47.60437269,-122.3311497,86.2,Clayey gravel
47.60437269,-122.3311497,72.7,Sandy gravel
47.39500341,-117.0799058,2501.25,Silty clay
47.57157929,-117.6006848,2415.086,Silty sand
47.57157929,-117.6006848,2414.086,Clayey sand
47.57157929,-117.6006848,2410.836,Sandy gravel
47.57179429,-117.6050178,2415.677,Silty sand
47.57179429,-117.6050178,2414.677,Clayey gravel
47.57179429,-117.6050178,2413.177,Sandy gravel
47.56942529,-117.6072758,2415.46,Silty sand
47.56942529,-117.6072758,2414.560000024,Clayey sand
47.56942529,-117.6072758,2413.6600000480003,Sandy gravel
47.56942529,-117.6072758,2412.060000024,Sandy clay
47.56942529,-117.6072758,2409.21,Clayey gravel
47.56845529,-117.6065538,2415.191,Silty sand
47.56845529,-117.6065538,2413.691,Clayey gravel
47.56955629,-117.5962728,2411.319,Silty sand
47.56955629,-117.5962728,2410.069,Clayey sand
47.57037129,-117.5964928,2417.21,Silty sand
47.57037129,-117.5964928,2414.71,Clayey sand
47.57037129,-117.5964928,2409.21,Sandy clay
47.57037129,-117.5964928,2404.21,Sand
47.56711829,-117.6002058,2408.762999994,Silty sand
47.56711829,-117.6002058,2406.663,Volcanic bedrock
47.58937076,-117.565011,2421.829,Sand
47.58937076,-117.565011,2412.829,Clay
47.58937076,-117.565011,2406.829,Clayey sand
47.58800508,-117.5654661,2423.554,Silty sand
47.58800508,-117.5654661,2420.804,Silty sand
47.58800508,-117.5654661,2418.304,Sand
47.58800508,-117.5654661,2415.304,Sand
47.58800508,-117.5654661,2410.804,Clay
47.5929983,-117.5650138,2411.15,Sand
47.5929983,-117.5650138,2404.9,Clay
47.5929983,-117.5650138,2398.65,Clay
47.5929983,-117.5650138,2392.4,Clay
47.5925263,-117.5654048,2415.148,Gravel
47.5925263,-117.5654048,2401.148,Clay
47.5907953,-117.5647548,2418.651,Clay
47.5907953,-117.5647548,2411.151,Clay
47.5907953,-117.5647548,2402.401,Clay
47.5912683,-117.5645288,2422.871,Sand
47.5912683,-117.5645288,2411.621,Sandy silt
47.5912683,-117.5645288,2402.621,Silty sand
47.5920433,-117.5662338,2407.488,Clay
47.5918703,-117.5637408,2420.47,Sand
47.5918703,-117.5637408,2413.22,Clay
47.5918553,-117.5652878,2417.718,Silty sand
47.5918553,-117.5652878,2412.718,Sandy clay
47.5844693,-117.5661948,2428.165,Sandy clay
47.5844693,-117.5661948,2420.165,Silty clay
47.5836963,-117.5661418,2437.292000024,Clay
47.5836963,-117.5661418,2431.442,Silty clay
47.5843383,-117.5673948,2432.641,Sandy clay
47.5843383,-117.5673948,2426.141,Silty clay
47.5844303,-117.5652358,2434.374,Sandy clay
47.5844303,-117.5652358,2428.624,Silty clay
47.5840803,-117.5655188,2434.75,Sandy clay
47.5840803,-117.5655188,2427.0,Silty clay
47.5826653,-117.5661778,2441.849,Sandy clay
47.5826653,-117.5661778,2438.349,Silty clay
47.5884533,-117.5651842,2420.496,Sand
47.5884533,-117.5651842,2411.746,Clay
47.59028196,-117.5658328,2420.941999994,Silty sand
47.59028196,-117.5658328,2411.092,Clay
47.59027058,-117.5652445,2414.231999994,Clay
47.5977503,-117.5571848,2403.945,Silty sand
47.5977503,-117.5571848,2397.695,Sand
47.5977503,-117.5571848,2391.945,Silt
47.5998353,-117.5591558,2400.592,Sand
47.5998353,-117.5591558,2394.092,Gravel
47.5998353,-117.5591558,2386.842,Sand
47.6010483,-117.5495068,2407.29,Silty sand
47.6010483,-117.5495068,2397.79,Sandy silt
47.6024603,-117.5507228,2407.53,Silty sand
47.6024603,-117.5507228,2401.28,Gravelly sand
47.6024603,-117.5507228,2395.53,Silt
47.6015903,-117.5521178,2408.924,Silty sand
47.6015903,-117.5521178,2395.424,Silt
47.6015903,-117.5521178,2384.924,Gravelly sand
47.6010653,-117.5532958,2406.968,Silty sand
47.6010653,-117.5532958,2404.218,Silty sand
47.6010653,-117.5532958,2398.468,Gravelly sand
47.6005883,-117.5513368,2410.097,Silty sand
47.6005883,-117.5513368,2406.847,Gravelly sand
47.6005883,-117.5513368,2389.347,Silt
47.6002323,-117.5525938,2411.26,Silty sand
47.6002323,-117.5525938,2407.01,Silty sand
47.6002323,-117.5525938,2399.51,Gravelly sand
47.6002323,-117.5525938,2393.76,Sandy silt
47.6004093,-117.5534468,2410.044,Silty sand
47.6004093,-117.5534468,2404.544,Gravelly sand
47.6004093,-117.5534468,2398.044,Silt
47.6004093,-117.5534468,2392.044,Gravelly sand
47.6004093,-117.5534468,2386.294,Silt
47.6004093,-117.5534468,2383.044,Sandy silt
47.6005673,-117.5545208,2405.616,Sandy silt
47.6005673,-117.5545208,2403.116,Silty sand
47.6005673,-117.5545208,2396.866,Gravelly sand
47.6005673,-117.5545208,2388.116,Silty sand
47.5999643,-117.5545718,2403.951,Silty sand
47.5999643,-117.5545718,2397.201,Silty sand
47.5999643,-117.5545718,2389.451,Silty gravel
47.5999643,-117.5545718,2386.201,Silty sand
47.5997253,-117.5538368,2406.314,Silty sand
47.5997253,-117.5538368,2403.564,Silty gravel
47.5997253,-117.5538368,2400.314,Silty sand
47.5997253,-117.5538368,2391.814,Silt
47.5994133,-117.5547078,2403.338,Silty sand
47.5994133,-117.5547078,2399.588,Sand
47.5994133,-117.5547078,2393.338,Sandy gravel
47.5994133,-117.5547078,2385.838,Silty sand
47.5994133,-117.5547078,2377.588,Sandy silt
47.6002583,-117.5553918,2402.283,Silty sand
47.6002583,-117.5553918,2395.783,Sand
47.6002583,-117.5553918,2383.283,Silty sand
47.6002583,-117.5553918,2374.783,Gravelly silt
47.5992323,-117.5569358,2400.55,Sand
47.5992323,-117.5569358,2391.8,Sand
47.5992323,-117.5569358,2386.05,Silt
47.6012773,-117.5557838,2393.058,Silty sand
47.6012773,-117.5557838,2387.058,Sand
47.6012773,-117.5557838,2380.308,Gravel
47.6012773,-117.5557838,2374.058,Silt
47.6028163,-117.5566608,2390.053,Sand
47.6028163,-117.5566608,2384.803,Sand
47.6028163,-117.5566608,2377.303,Silt
47.6040973,-117.5553328,2386.001,Sand
47.6040973,-117.5553328,2375.751,Sand
47.6040973,-117.5553328,2369.501,Silt
47.5986033,-117.5444828,2412.032,Silty sand
47.5986033,-117.5444828,2408.532,Clay
47.5933393,-117.5511058,2431.477,Silt
47.5933393,-117.5511058,2415.977,Silty clay
47.5933393,-117.5511058,2400.977,Clay
47.59583831,-117.4914737,2344.417,Sandy silt
47.59583331,-117.4911877,2344.246999997,Sandy silt
47.59583331,-117.4911877,2342.197,Sandy clay
47.59581231,-117.4908107,2345.1699999969996,Silt
47.59566331,-117.4908367,2345.475,Silty sand
47.59566331,-117.4908367,2340.725,Gravel
47.59567431,-117.4912667,2345.2329999940002,Silty gravel
47.59540031,-117.4914807,2345.3569999985,Sandy silt
47.59540031,-117.4914807,2342.707,Silty sand
47.59467431,-117.4912527,2346.345999997,Fill
47.59491831,-117.4892877,2344.04,Gravelly silt
47.59491831,-117.4892877,2341.29,Gravel
47.59563431,-117.4897097,2345.021,Silty sand
47.59525931,-117.4898137,2346.4009999970003,Silt
47.59525931,-117.4898137,2341.976,Gravel
47.59513031,-117.4896587,2346.318000006,Sand
47.59513031,-117.4896587,2343.918,Silty clay
47.59524631,-117.4895467,2345.483999997,Sand
47.59524631,-117.4895467,2341.184,Silty sand
47.59544031,-117.4895837,2344.463,Silty sand
47.59553331,-117.4895737,2344.863,Silty gravel
47.59673132,-117.3735437,2371.2069999759997,Sand
47.59673132,-117.3735437,2368.307,Sand
47.59675032,-117.3723527,2375.71499997,Gravel
47.59675032,-117.3723527,2372.715,Sand
47.59577332,-117.3712797,2374.7279999879997,Silty sand
47.59577332,-117.3712797,2367.278,Sand
47.59577332,-117.3712797,2360.028,Sand
47.59577332,-117.3712797,2355.528,Sand
47.59577332,-117.3712797,2351.028,Sand
47.59570632,-117.3720687,2374.016000006,Silty sand
47.59570632,-117.3720687,2367.866,Silty sand
47.59570632,-117.3720687,2359.866,Sand
47.59570632,-117.3720687,2353.866,Sand
47.59570632,-117.3720687,2349.366,Sand
47.59636832,-117.3737447,2371.052000006,Silty sand
47.59636832,-117.3737447,2360.902,Sand
47.59646332,-117.3717747,2374.324,Silty sand
47.59646332,-117.3717747,2370.574,Silty sand
47.59646332,-117.3717747,2363.824,Sand
47.59613682,-117.3716834,2373.404000024,Fill
47.59613682,-117.3716834,2369.154000024,Silty sand
47.59613682,-117.3716834,2365.304,Sand
47.59613682,-117.3716834,2363.554,Sand
47.59613682,-117.3716834,2360.804,Sand
47.59613682,-117.3716834,2355.25399981,Sandy silt
47.59613682,-117.3716834,2351.40400038,Sand
47.61985231,-117.5062827,2340.8799999969997,Silty sand
47.61995931,-117.5067087,2342.7570000895003,Silty sand
47.61929631,-117.5053507,2338.4270001665,Sandy gravel
47.61925031,-117.5059817,2340.644,Silty sand
47.61955931,-117.5058767,2342.341,Sandy gravel
47.61970831,-117.5053447,2342.014999997,Sandy gravel
47.61993031,-117.5058847,2339.2969999045,Sandy gravel
47.62666932,-117.3434637,2256.857,Sand
47.62666932,-117.3434637,2250.107,Sand
47.62539632,-117.3420907,2210.116,Sand
47.62921232,-117.3420317,2204.288,Fill
47.62921232,-117.3420317,2195.288,Sand
47.62921232,-117.3420317,2186.48799981,Silt
47.62891232,-117.3421497,2199.375,Fill
47.62891232,-117.3421497,2188.625,Sand
47.62891232,-117.3421497,2181.125,Silt
47.62815732,-117.3423957,2214.392,Fill
47.62815732,-117.3423957,2205.642,Sand
47.62815732,-117.3423957,2194.142,Silt
47.62955332,-117.3418217,2199.502,Clay
47.62955332,-117.3418217,2193.752,Sand
47.62955332,-117.3418217,2183.752,Silt
47.62985732,-117.3417087,2201.075,Fill
47.62985732,-117.3417087,2197.825,Gravel
47.62985732,-117.3417087,2189.575,Silt
47.65027233,-117.3020567,2012.955,Fill
47.65027233,-117.3020567,2008.955,Sand
47.65027233,-117.3020567,2005.705,Sand
47.65027233,-117.3020567,2001.455,Sand
47.65027233,-117.3020567,1995.205,Gravel
47.73687732,-117.4542778,2361.283999994,Silt
47.73687732,-117.4542778,2352.934,Clay
47.73687732,-117.4542778,2344.934,Silty sand
47.73687732,-117.4542778,2339.434,Gravel
47.73685832,-117.4548538,2364.7509999985004,Silt
47.73685832,-117.4548538,2356.851,Clay
47.73685832,-117.4548538,2349.101,Clay
47.73685832,-117.4548538,2342.65100019,Sand
47.74426887,-117.4492024,2400.397000006,Gravel
47.74426887,-117.4492024,2395.747,Silt
47.74423432,-117.4456928,2406.613,Silty sand
47.74423432,-117.4456928,2402.863,Sand
47.74518232,-117.4488458,2405.268,Silty sand
47.74542332,-117.4483988,2408.934,Silt
47.74542332,-117.4483988,2405.434,Silty sand
47.74503532,-117.4473268,2404.9900000955004,Silty sand
47.74491532,-117.4483048,2405.172,Silty sand
47.74559432,-117.4475158,2405.409,Silty sand
47.74559432,-117.4475158,2398.659,Silty sand
47.74559432,-117.4475158,2379.159,Clay
47.75310133,-117.3991208,1954.177,Sand
47.75310133,-117.3991208,1951.427,Sand
47.75324333,-117.3991188,1954.813,Fill
47.75324333,-117.3991188,1953.563,Sand
47.75324333,-117.3991188,1950.563,Sand
47.75324333,-117.3991188,1941.313,Sand
47.75330733,-117.3992128,1954.312,Sand
47.75330733,-117.3992128,1952.812,Sand
47.75330733,-117.3992128,1945.562,Sand
47.75338533,-117.3989828,1954.522,Fill
47.75338533,-117.3989828,1953.022,Sand
47.75338533,-117.3989828,1945.522,Sand
47.75348533,-117.3989838,1955.322,Fill
47.75348533,-117.3989838,1952.822,Sand
47.75348533,-117.3989838,1943.072,Sand
47.75341933,-117.3988158,1954.688,Fill
47.75341933,-117.3988158,1953.188,Sand
47.75341933,-117.3988158,1950.938,Sand
47.75200232,-117.4194848,1909.491,Sand
47.75176232,-117.4191418,1925.773,Fill
47.75176232,-117.4191418,1923.273,Silty sand
47.75176232,-117.4191418,1910.273,Sand
47.75169432,-117.4187468,1910.124,Sand
47.75202232,-117.4188018,1924.027999997,Sand
47.75202232,-117.4188018,1909.228,Sand
47.75105732,-117.4201298,1926.626999997,Silty sand
47.75105732,-117.4201298,1911.827,Sand
47.75066432,-117.4200958,1911.01,Sand
47.75068232,-117.4174068,1930.757,Silty sand
47.75068232,-117.4174068,1916.007,Sand
47.75078032,-117.4181998,1929.777,Sand
47.75078032,-117.4181998,1916.027,Sand
47.75462732,-117.4172498,1912.067999994,Sand
47.75444832,-117.4174368,1905.637,Sand
47.75438732,-117.4167378,1918.4689999940001,Sand
47.75438732,-117.4167378,1915.7189999045,Sand
47.75438732,-117.4167378,1904.7189999045,Sand
47.75422232,-117.4175278,1906.49,Sand
47.75415632,-117.4166348,1907.628,Sand
47.75393932,-117.4169298,1902.973999994,Sand
47.75415932,-117.4162388,1908.809,Sand
47.75416332,-117.4160268,1912.51,Sand
47.76926732,-117.4479928,1563.87,Silt
47.76926732,-117.4479928,1557.87,Silty clay
47.76926732,-117.4479928,1549.12,Clay
47.76648591,-117.3998956,1774.168,Sand
47.76648591,-117.3998956,1768.668,Sand
47.76648591,-117.3998956,1762.918,Sand
47.76648591,-117.3998956,1756.168,Sand
47.76648591,-117.3998956,1749.918,Sand
47.76648591,-117.3998956,1747.418,Clay
47.76648833,-117.3854768,1896.829999994,Topsoil / vegetation
47.76648833,-117.3854768,1885.829999994,Sand
47.76673033,-117.3855848,1897.582,Topsoil / vegetation
47.76673033,-117.3855848,1886.332,Sand
47.76673033,-117.3855848,1874.832,Sandy silt
47.76721033,-117.3851168,1893.69,Topsoil / vegetation
47.76721033,-117.3851168,1883.19,Sand
47.76721033,-117.3851168,1872.19,Sandy silt
47.76721033,-117.3851168,1870.19,Sand
47.76762633,-117.3846418,1888.13,Topsoil / vegetation
47.76762633,-117.3846418,1877.13,Sand
47.76802733,-117.3840038,1881.674,Topsoil / vegetation
47.76802733,-117.3840038,1879.924,Sand
47.76802733,-117.3840038,1868.924,Sand
47.76599333,-117.3958868,1885.56,Silty sand
47.76599333,-117.3958868,1879.06,Sand
47.76599333,-117.3958868,1874.81,Sand
47.76599333,-117.3958868,1860.56,Sand
47.76686433,-117.3961168,1846.0,Sand
47.76686433,-117.3961168,1842.75,Sand
47.76686433,-117.3961168,1838.25,Sand
47.76686433,-117.3961168,1830.75,Sand
47.76686433,-117.3961168,1820.75,Sand
47.76686433,-117.3961168,1813.25,Sand
47.78146733,-117.4099878,1727.075,Gravel
47.78146733,-117.4099878,1721.825,Sand
47.78146733,-117.4099878,1714.325,Gravel
47.78188433,-117.4093058,1714.17,Sand
47.78188433,-117.4093058,1699.92,Gravel
47.78235233,-117.4085838,1708.11,Gravel
47.81426233,-117.3972918,1876.127,Clay
47.81349033,-117.3972838,1867.93,Silt
47.81378233,-117.3996748,1889.263,Sand
47.81378233,-117.3996748,1877.263,Sand
47.81378233,-117.3996748,1866.763,Clay
47.81378233,-117.3996748,1863.763,Clay
47.81386533,-117.3910308,1872.973,Silt
47.81386533,-117.3910308,1866.973,Gravel
47.81420333,-117.3944288,1877.287,Silt
47.81421369,-117.3943568,1880.915,Sand
47.81421369,-117.3943568,1870.415,Sand
47.19534131,-122.4400904,394.370000001,Asphalt / concrete
47.19534131,-122.4400904,392.785,Silty sand
47.19534131,-122.4400904,387.91,Silty sand
47.19483051,-122.4393412,394.0883,Fill
47.19483051,-122.4393412,392.5883,Silty sand
47.19483051,-122.4393412,387.7133,Silty gravel
47.19317066,-122.4393345,382.3655,Fill
47.19317066,-122.4393345,379.7405,Silt
47.19317066,-122.4393345,374.9905,Silty sand
47.19307323,-122.4379989,384.7622,Silty gravel
47.19307323,-122.4379989,378.2622,Silt
47.21696449,-122.4155937,327.8239,Topsoil / vegetation
47.21696449,-122.4155937,326.0739,Silty gravel
47.21696449,-122.4155937,322.6989,Silty sand
47.21696449,-122.4155937,319.4489,Silty sand
47.21539172,-122.4153925,337.903300002,Topsoil / vegetation
47.21539172,-122.4153925,336.653300002,Silty gravel
47.21539172,-122.4153925,333.7333,Silty gravel
47.21539172,-122.4153925,329.9833,Silty gravel
47.21537626,-122.4137907,323.7006,Topsoil / vegetation
47.21537626,-122.4137907,321.8256,Silty sand
47.21537626,-122.4137907,318.3256,Silty sand
47.21536931,-122.4124745,325.395000002,Silty gravel
47.21536931,-122.4124745,323.725,Silty sand
47.21536931,-122.4124745,319.1,Silty gravel
47.21038092,-122.4227686,396.8039,Silt
47.2098975,-122.4217218,404.9322,Silty sand
47.2098975,-122.4217218,400.0572,Gravel
47.20898937,-122.4235473,383.446699994,Fill
47.20898937,-122.4235473,377.4717,Silt
47.20901199,-122.4216213,401.4528,Silty sand
47.20809183,-122.4230417,393.5211,Fill
47.20809183,-122.4230417,391.6461,Silty sand
47.20811404,-122.421592,406.11780000199997,Fill
47.20811404,-122.421592,404.86780000199997,Silty sand
47.20720198,-122.4234282,387.4739,Silty sand
47.20720198,-122.4234282,382.5989,Silt
47.20699138,-122.4227822,395.605,Silty sand
47.20699138,-122.4227822,390.73,Silt
47.20720585,-122.4217274,403.4905,Gravel
47.20720585,-122.4217274,401.7405,Silty gravel
47.20720585,-122.4217274,397.1155,Silty gravel
47.22979072,-122.4300581,293.2545,Silty sand
47.22979072,-122.4300581,291.7545,Silty gravel
47.22979072,-122.4300581,285.7545,Silty sand
47.22938313,-122.4315634,287.0117,Sand
47.22831781,-122.4318846,300.55719999400003,Silty sand
47.22831781,-122.4318846,295.3322,Silt
47.22831781,-122.4314528,307.35220000950005,Silty gravel
47.22831781,-122.4314528,304.6422000085,Silt
47.22831781,-122.4314528,299.9322,Silty gravel
47.22741824,-122.4295956,306.0739,Silty sand
47.22741824,-122.4295956,302.8239,Silt
47.22741824,-122.4295956,299.4489,Silty sand
47.22633154,-122.4321117,318.68890000199997,Silty gravel
47.22633154,-122.4321117,314.8939,Silty sand
47.22633154,-122.4321117,311.3939,Silty gravel
47.22563746,-122.432117,325.1295,Silty sand
47.22563746,-122.432117,322.5045,Silty sand
47.22563746,-122.432117,318.2545,Silt
47.22551929,-122.429643,325.5206,Sand
47.22551929,-122.429643,320.8956,Silt
47.22505641,-122.4313059,328.117800001,Gravel
47.22505641,-122.4313059,323.5328,Silty sand
47.21622973,-122.4155428,338.779999997,Fill
47.21622973,-122.4155428,335.904999997,Silty sand
47.4177621,-122.5442126,148.77,Silty sand
47.41777148,-122.5455453,149.3,Gravelly sand
47.46358668,-122.5328272,33.539999994,Sand
47.46358668,-122.5328272,22.689999999999998,Sand
47.46365645,-122.5325063,9.689999994,Silty sand
47.46365645,-122.5325063,0.8399999999999999,Silty sand
47.46365645,-122.5325063,-12.91,Gravelly sand
47.46365645,-122.5325063,-24.66,Sand
47.48780178,-122.5227787,121.4,Silty sand
47.48780178,-122.5227787,111.4,Sand
47.49303257,-122.5132775,125.25,Silty sand
47.49303257,-122.5132775,118.5,Silty sand
47.49303257,-122.5132775,112.25,Sand
47.49303257,-122.5132775,102.25,Sand
47.49303257,-122.5132775,89.0,Silty clay
47.49353441,-122.5123789,76.17,Sand
47.49353441,-122.5123789,49.17,Sandy gravel
47.49353441,-122.5123789,28.92,Silt
47.50082542,-122.6336274,312.849999994,Sand
47.50082542,-122.6336274,302.25,Silty sand
47.50106563,-122.6356382,347.919999994,Silty sand
47.50055047,-122.6363037,344.76,Silty sand
47.50086113,-122.6332937,307.69,Sand
47.50086113,-122.6332937,299.94,Sand
47.50086113,-122.6332937,293.19,Silty sand
47.50129251,-122.6328237,297.1,Sand
47.50129251,-122.6328237,285.1,Sand
47.50129251,-122.6328237,272.85,Silty sand
